Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Kapasitas
Jakarta,2017,Luar,-,SMAN 11,IPA,5
Jakarta,2017,Luar,-,SMAN 11,IPS,5
Jakarta,2017,Luar,-,SMAN 12,IPA,5
Jakarta,2017,Luar,-,SMAN 12,IPS,5
Jakarta,2017,Luar,-,SMAN 13,IPA,9
Jakarta,2017,Luar,-,SMAN 13,IPS,5
Jakarta,2017,Luar,-,SMAN 14,IPA,9
Jakarta,2017,Luar,-,SMAN 14,IPS,3
Jakarta,2017,Luar,-,SMAN 15,IPA,5
Jakarta,2017,Luar,-,SMAN 15,IPS,5
Jakarta,2017,Luar,-,SMAN 16,IPA,7
Jakarta,2017,Luar,-,SMAN 16,IPS,4
Jakarta,2017,Luar,-,SMAN 17,IPA,3
Jakarta,2017,Luar,-,SMAN 17,IPS,5
Jakarta,2017,Luar,-,SMAN 18,IPA,5
Jakarta,2017,Luar,-,SMAN 18,IPS,5
Jakarta,2017,Luar,-,SMAN 18,BAHASA,2
Jakarta,2017,Luar,-,SMAN 19,IPA,5
Jakarta,2017,Luar,-,SMAN 19,IPS,5
Jakarta,2017,Luar,-,SMAN 20,IPA,3
Jakarta,2017,Luar,-,SMAN 20,IPS,5
Jakarta,2017,Luar,-,SMAN 21,IPA,7
Jakarta,2017,Luar,-,SMAN 21,IPS,7
Jakarta,2017,Luar,-,SMAN 22,IPA,7
Jakarta,2017,Luar,-,SMAN 22,IPS,7
Jakarta,2017,Luar,-,SMAN 23,IPA,5
Jakarta,2017,Luar,-,SMAN 23,IPS,5
Jakarta,2017,Luar,-,SMAN 24,IPA,5
Jakarta,2017,Luar,-,SMAN 24,IPS,3
Jakarta,2017,Luar,-,SMAN 25,IPA,4
Jakarta,2017,Luar,-,SMAN 25,IPS,5
Jakarta,2017,Luar,-,SMAN 26,IPA,5
Jakarta,2017,Luar,-,SMAN 26,IPS,5
Jakarta,2017,Luar,-,SMAN 27,IPA,5
Jakarta,2017,Luar,-,SMAN 27,IPS,7
Jakarta,2017,Luar,-,SMAN 28,IPA,9
Jakarta,2017,Luar,-,SMAN 28,IPS,4
Jakarta,2017,Luar,-,SMAN 29,IPA,7
Jakarta,2017,Luar,-,SMAN 29,IPS,5
Jakarta,2017,Luar,-,SMAN 30,IPA,7
Jakarta,2017,Luar,-,SMAN 30,IPS,7
Jakarta,2017,Luar,-,SMAN 31,IPA,7
Jakarta,2017,Luar,-,SMAN 31,IPS,7
Jakarta,2017,Luar,-,SMAN 31,BAHASA,2
Jakarta,2017,Luar,-,SMAN 32,IPA,7
Jakarta,2017,Luar,-,SMAN 32,IPS,7
Jakarta,2017,Luar,-,SMAN 33,IPA,7
Jakarta,2017,Luar,-,SMAN 33,IPS,5
Jakarta,2017,Luar,-,SMAN 33,BAHASA,2
Jakarta,2017,Luar,-,SMAN 34,IPA,9
Jakarta,2017,Luar,-,SMAN 34,IPS,5
Jakarta,2017,Luar,-,SMAN 35,IPA,3
Jakarta,2017,Luar,-,SMAN 35,IPS,5
Jakarta,2017,Luar,-,SMAN 35,BAHASA,2
Jakarta,2017,Luar,-,SMAN 36,IPA,7
Jakarta,2017,Luar,-,SMAN 36,IPS,7
Jakarta,2017,Luar,-,SMAN 37,IPA,7
Jakarta,2017,Luar,-,SMAN 37,IPS,5
Jakarta,2017,Luar,-,SMAN 38,IPA,7
Jakarta,2017,Luar,-,SMAN 38,IPS,5
Jakarta,2017,Luar,-,SMAN 39,IPA,9
Jakarta,2017,Luar,-,SMAN 39,IPS,4
Jakarta,2017,Luar,-,SMAN 40,IPA,6
Jakarta,2017,Luar,-,SMAN 40,IPS,9
Jakarta,2017,Luar,-,SMAN 41,IPA,5
Jakarta,2017,Luar,-,SMAN 41,IPS,7
Jakarta,2017,Luar,-,SMAN 42,IPA,7
Jakarta,2017,Luar,-,SMAN 42,IPS,5
Jakarta,2017,Luar,-,SMAN 43,IPA,5
Jakarta,2017,Luar,-,SMAN 43,IPS,5
Jakarta,2017,Luar,-,SMAN 44,IPA,7
Jakarta,2017,Luar,-,SMAN 44,IPS,5
Jakarta,2017,Luar,-,SMAN 45,IPA,7
Jakarta,2017,Luar,-,SMAN 45,IPS,7
Jakarta,2017,Luar,-,SMAN 46,IPA,7
Jakarta,2017,Luar,-,SMAN 46,IPS,8
Jakarta,2017,Luar,-,SMAN 47,IPA,7
Jakarta,2017,Luar,-,SMAN 47,IPS,7
Jakarta,2017,Luar,-,SMAN 48,IPA,9
Jakarta,2017,Luar,-,SMAN 48,IPS,5
Jakarta,2017,Luar,-,SMAN 49,IPA,6
Jakarta,2017,Luar,-,SMAN 49,IPS,3
Jakarta,2017,Luar,-,SMAN 50,IPA,5
Jakarta,2017,Luar,-,SMAN 50,IPS,7
Jakarta,2017,Luar,-,SMAN 51,IPA,7
Jakarta,2017,Luar,-,SMAN 51,IPS,7
Jakarta,2017,Luar,-,SMAN 52,IPA,7
Jakarta,2017,Luar,-,SMAN 52,IPS,7
Jakarta,2017,Luar,-,SMAN 53,IPA,6
Jakarta,2017,Luar,-,SMAN 53,IPS,4
Jakarta,2017,Luar,-,SMAN 54,IPA,7
Jakarta,2017,Luar,-,SMAN 54,IPS,7
Jakarta,2017,Luar,-,SMAN 55,IPA,7
Jakarta,2017,Luar,-,SMAN 55,IPS,7
Jakarta,2017,Luar,-,SMAN 56,IPA,4
Jakarta,2017,Luar,-,SMAN 56,IPS,3
Jakarta,2017,Luar,-,SMAN 56,BAHASA,2
Jakarta,2017,Luar,-,SMAN 57,IPA,5
Jakarta,2017,Luar,-,SMAN 57,IPS,5
Jakarta,2017,Luar,-,SMAN 58,IPA,7
Jakarta,2017,Luar,-,SMAN 58,IPS,7
Jakarta,2017,Luar,-,SMAN 59,IPA,6
Jakarta,2017,Luar,-,SMAN 59,IPS,4
Jakarta,2017,Luar,-,SMAN 60,IPA,5
Jakarta,2017,Luar,-,SMAN 60,IPS,7
Jakarta,2017,Luar,-,SMAN 61,IPA,7
Jakarta,2017,Luar,-,SMAN 61,IPS,4
Jakarta,2017,Luar,-,SMAN 62,IPA,5
Jakarta,2017,Luar,-,SMAN 62,IPS,5
Jakarta,2017,Luar,-,SMAN 63,IPA,5
Jakarta,2017,Luar,-,SMAN 63,IPS,5
Jakarta,2017,Luar,-,SMAN 64,IPA,6
Jakarta,2017,Luar,-,SMAN 64,IPS,7
Jakarta,2017,Luar,-,SMAN 65,IPA,5
Jakarta,2017,Luar,-,SMAN 65,IPS,4
Jakarta,2017,Luar,-,SMAN 66,IPA,5
Jakarta,2017,Luar,-,SMAN 66,IPS,7
Jakarta,2017,Luar,-,SMAN 67,IPA,6
Jakarta,2017,Luar,-,SMAN 67,IPS,6
Jakarta,2017,Luar,-,SMAN 68,IPA,9
Jakarta,2017,Luar,-,SMAN 68,IPS,5
Jakarta,2017,Luar,-,SMAN 70,IPA,14
Jakarta,2017,Luar,-,SMAN 70,IPS,4
Jakarta,2017,Luar,-,SMAN 71,IPA,6
Jakarta,2017,Luar,-,SMAN 71,IPS,6
Jakarta,2017,Luar,-,SMAN 72,IPA,7
Jakarta,2017,Luar,-,SMAN 72,IPS,5
Jakarta,2017,Luar,-,SMAN 72,BAHASA,1
Jakarta,2017,Luar,-,SMAN 73,IPA,3
Jakarta,2017,Luar,-,SMAN 73,IPS,5
Jakarta,2017,Luar,-,SMAN 74,IPA,5
Jakarta,2017,Luar,-,SMAN 74,IPS,6
Jakarta,2017,Luar,-,SMAN 75,IPA,7
Jakarta,2017,Luar,-,SMAN 75,IPS,5
Jakarta,2017,Luar,-,SMAN 76,IPA,5
Jakarta,2017,Luar,-,SMAN 76,IPS,3
Jakarta,2017,Luar,-,SMAN 77,IPA,5
Jakarta,2017,Luar,-,SMAN 77,IPS,5
Jakarta,2017,Luar,-,SMAN 78,IPA,14
Jakarta,2017,Luar,-,SMAN 78,IPS,3
Jakarta,2017,Luar,-,SMAN 78,BAHASA,1
Jakarta,2017,Luar,-,SMAN 79,IPA,3
Jakarta,2017,Luar,-,SMAN 79,IPS,4
Jakarta,2017,Luar,-,SMAN 80,IPA,7
Jakarta,2017,Luar,-,SMAN 80,IPS,5
Jakarta,2017,Luar,-,SMAN 81,IPA,9
Jakarta,2017,Luar,-,SMAN 81,IPS,4
Jakarta,2017,Luar,-,SMAN 82,IPA,5
Jakarta,2017,Luar,-,SMAN 82,IPS,5
Jakarta,2017,Luar,-,SMAN 83,IPA,4
Jakarta,2017,Luar,-,SMAN 83,IPS,5
Jakarta,2017,Luar,-,SMAN 84,IPA,5
Jakarta,2017,Luar,-,SMAN 84,IPS,5
Jakarta,2017,Luar,-,SMAN 84,BAHASA,2
Jakarta,2017,Luar,-,SMAN 85,IPA,7
Jakarta,2017,Luar,-,SMAN 85,IPS,4
Jakarta,2017,Luar,-,SMAN 86,IPA,5
Jakarta,2017,Luar,-,SMAN 86,IPS,5
Jakarta,2017,Luar,-,SMAN 87,IPA,5
Jakarta,2017,Luar,-,SMAN 87,IPS,5
Jakarta,2017,Luar,-,SMAN 88,IPA,4
Jakarta,2017,Luar,-,SMAN 88,IPS,5
Jakarta,2017,Luar,-,SMAN 89,IPA,5
Jakarta,2017,Luar,-,SMAN 89,IPS,5
Jakarta,2017,Luar,-,SMAN 90,IPA,9
Jakarta,2017,Luar,-,SMAN 90,IPS,7
Jakarta,2017,Luar,-,SMAN 91,IPA,5
Jakarta,2017,Luar,-,SMAN 91,IPS,5
Jakarta,2017,Luar,-,SMAN 92,IPA,7
Jakarta,2017,Luar,-,SMAN 92,IPS,5
Jakarta,2017,Luar,-,SMAN 92,BAHASA,1
Jakarta,2017,Luar,-,SMAN 93,IPA,6
Jakarta,2017,Luar,-,SMAN 93,IPS,4
Jakarta,2017,Luar,-,SMAN 94,IPA,4
Jakarta,2017,Luar,-,SMAN 94,IPS,4
Jakarta,2017,Luar,-,SMAN 95,IPA,7
Jakarta,2017,Luar,-,SMAN 95,IPS,7
Jakarta,2017,Luar,-,SMAN 95,BAHASA,2
Jakarta,2017,Luar,-,SMAN 96,IPA,5
Jakarta,2017,Luar,-,SMAN 96,IPS,7
Jakarta,2017,Luar,-,SMAN 97,IPA,5
Jakarta,2017,Luar,-,SMAN 97,IPS,11
Jakarta,2017,Luar,-,SMAN 98,IPA,9
Jakarta,2017,Luar,-,SMAN 98,IPS,7
Jakarta,2017,Luar,-,SMAN 99,IPA,8
Jakarta,2017,Luar,-,SMAN 99,IPS,7
Jakarta,2017,Luar,-,SMAN 100,IPA,5
Jakarta,2017,Luar,-,SMAN 100,IPS,5
Jakarta,2017,Luar,-,SMAN 101,IPA,7
Jakarta,2017,Luar,-,SMAN 101,IPS,7
Jakarta,2017,Luar,-,SMAN 102,IPA,5
Jakarta,2017,Luar,-,SMAN 102,IPS,7
Jakarta,2017,Luar,-,SMAN 103,IPA,5
Jakarta,2017,Luar,-,SMAN 103,IPS,7
Jakarta,2017,Luar,-,SMAN 104,IPA,9
Jakarta,2017,Luar,-,SMAN 104,IPS,5
Jakarta,2017,Luar,-,SMAN 105,IPA,7
Jakarta,2017,Luar,-,SMAN 105,IPS,5
Jakarta,2017,Luar,-,SMAN 106,IPA,5
Jakarta,2017,Luar,-,SMAN 106,IPS,7
Jakarta,2017,Luar,-,SMAN 107,IPA,5
Jakarta,2017,Luar,-,SMAN 107,IPS,5
Jakarta,2017,Luar,-,SMAN 108,IPA,4
Jakarta,2017,Luar,-,SMAN 108,IPS,5
Jakarta,2017,Luar,-,SMAN 109,IPA,7
Jakarta,2017,Luar,-,SMAN 109,IPS,5
Jakarta,2017,Luar,-,SMAN 110,IPA,5
Jakarta,2017,Luar,-,SMAN 110,IPS,7
Jakarta,2017,Luar,-,SMAN 110,BAHASA,2
Jakarta,2017,Luar,-,SMAN 111,IPA,3
Jakarta,2017,Luar,-,SMAN 111,IPS,3
Jakarta,2017,Luar,-,SMAN 112,IPA,8
Jakarta,2017,Luar,-,SMAN 112,IPS,5
Jakarta,2017,Luar,-,SMAN 113,IPA,7
Jakarta,2017,Luar,-,SMAN 113,IPS,7
Jakarta,2017,Luar,-,SMAN 113,BAHASA,2
Jakarta,2017,Luar,-,SMAN 114,IPA,3
Jakarta,2017,Luar,-,SMAN 114,IPS,3
Jakarta,2017,Luar,-,SMAN 115,IPA,3
Jakarta,2017,Luar,-,SMAN 115,IPS,3
Jakarta,2016,Dalam,1,SMAN 1,IPA,54
Jakarta,2016,Dalam,1,SMAN 1,IPS,54
Jakarta,2016,Dalam,1,SMAN 2,IPA,43
Jakarta,2016,Dalam,1,SMAN 2,IPS,44
Jakarta,2016,Dalam,1,SMAN 3,IPA,69
Jakarta,2016,Dalam,1,SMAN 3,IPS,55
Jakarta,2016,Dalam,1,SMAN 4,IPA,41
Jakarta,2016,Dalam,1,SMAN 4,IPS,25
Jakarta,2016,Dalam,1,SMAN 4,BAHASA,14
Jakarta,2016,Dalam,1,SMAN 5,IPA,57
Jakarta,2016,Dalam,1,SMAN 5,IPS,52
Jakarta,2016,Dalam,1,SMAN 6,IPA,69
Jakarta,2016,Dalam,1,SMAN 6,IPS,52
Jakarta,2016,Dalam,1,SMAN 7,IPA,60
Jakarta,2016,Dalam,1,SMAN 7,IPS,43
Jakarta,2016,Dalam,1,SMAN 8,IPA,119
Jakarta,2016,Dalam,1,SMAN 8,IPS,13
Jakarta,2016,Dalam,1,SMAN 9,IPA,59
Jakarta,2016,Dalam,1,SMAN 9,IPS,44
Jakarta,2016,Dalam,1,SMAN 10,IPA,29
Jakarta,2016,Dalam,1,SMAN 10,IPS,42
Jakarta,2016,Dalam,1,SMAN 11,IPA,44
Jakarta,2016,Dalam,1,SMAN 11,IPS,44
Jakarta,2016,Dalam,1,SMAN 12,IPA,45
Jakarta,2016,Dalam,1,SMAN 12,IPS,46
Jakarta,2016,Dalam,1,SMAN 13,IPA,88
Jakarta,2016,Dalam,1,SMAN 13,IPS,61
Jakarta,2016,Dalam,1,SMAN 14,IPA,73
Jakarta,2016,Dalam,1,SMAN 14,IPS,30
Jakarta,2016,Dalam,1,SMAN 15,IPA,46
Jakarta,2016,Dalam,1,SMAN 15,IPS,41
Jakarta,2016,Dalam,1,SMAN 16,IPA,60
Jakarta,2016,Dalam,1,SMAN 16,IPS,43
Jakarta,2016,Dalam,1,SMAN 17,IPA,61
Jakarta,2016,Dalam,1,SMAN 17,IPS,46
Jakarta,2016,Dalam,1,SMAN 18,IPA,43
Jakarta,2016,Dalam,1,SMAN 18,IPS,43
Jakarta,2016,Dalam,1,SMAN 18,BAHASA,15
Jakarta,2016,Dalam,1,SMAN 19,IPA,29
Jakarta,2016,Dalam,1,SMAN 19,IPS,42
Jakarta,2016,Dalam,1,SMAN 20,IPA,31
Jakarta,2016,Dalam,1,SMAN 20,IPS,46
Jakarta,2016,Dalam,1,SMAN 21,IPA,65
Jakarta,2016,Dalam,1,SMAN 21,IPS,27
Jakarta,2016,Dalam,1,SMAN 22,IPA,59
Jakarta,2016,Dalam,1,SMAN 22,IPS,57
Jakarta,2016,Dalam,1,SMAN 23,IPA,45
Jakarta,2016,Dalam,1,SMAN 23,IPS,59
Jakarta,2016,Dalam,1,SMAN 24,IPA,46
Jakarta,2016,Dalam,1,SMAN 24,IPS,23
Jakarta,2016,Dalam,1,SMAN 25,IPA,29
Jakarta,2016,Dalam,1,SMAN 25,IPS,43
Jakarta,2016,Dalam,1,SMAN 26,IPA,42
Jakarta,2016,Dalam,1,SMAN 26,IPS,39
Jakarta,2016,Dalam,1,SMAN 27,IPA,44
Jakarta,2016,Dalam,1,SMAN 27,IPS,56
Jakarta,2016,Dalam,1,SMAN 28,IPA,76
Jakarta,2016,Dalam,1,SMAN 28,IPS,31
Jakarta,2016,Dalam,1,SMAN 29,IPA,60
Jakarta,2016,Dalam,1,SMAN 29,IPS,40
Jakarta,2016,Dalam,1,SMAN 30,IPA,59
Jakarta,2016,Dalam,1,SMAN 30,IPS,56
Jakarta,2016,Dalam,1,SMAN 31,IPA,72
Jakarta,2016,Dalam,1,SMAN 31,IPS,72
Jakarta,2016,Dalam,1,SMAN 31,BAHASA,15
Jakarta,2016,Dalam,1,SMAN 32,IPA,59
Jakarta,2016,Dalam,1,SMAN 32,IPS,54
Jakarta,2016,Dalam,1,SMAN 33,IPA,41
Jakarta,2016,Dalam,1,SMAN 33,IPS,27
Jakarta,2016,Dalam,1,SMAN 33,BAHASA,16
Jakarta,2016,Dalam,1,SMAN 34,IPA,66
Jakarta,2016,Dalam,1,SMAN 34,IPS,40
Jakarta,2016,Dalam,1,SMAN 35,IPA,30
Jakarta,2016,Dalam,1,SMAN 35,IPS,43
Jakarta,2016,Dalam,1,SMAN 35,BAHASA,15
Jakarta,2016,Dalam,1,SMAN 36,IPA,72
Jakarta,2016,Dalam,1,SMAN 36,IPS,54
Jakarta,2016,Dalam,1,SMAN 37,IPA,59
Jakarta,2016,Dalam,1,SMAN 37,IPS,44
Jakarta,2016,Dalam,1,SMAN 38,IPA,55
Jakarta,2016,Dalam,1,SMAN 38,IPS,44
Jakarta,2016,Dalam,1,SMAN 39,IPA,76
Jakarta,2016,Dalam,1,SMAN 39,IPS,29
Jakarta,2016,Dalam,1,SMAN 40,IPA,46
Jakarta,2016,Dalam,1,SMAN 40,IPS,45
Jakarta,2016,Dalam,1,SMAN 41,IPA,46
Jakarta,2016,Dalam,1,SMAN 41,IPS,46
Jakarta,2016,Dalam,1,SMAN 42,IPA,63
Jakarta,2016,Dalam,1,SMAN 42,IPS,41
Jakarta,2016,Dalam,1,SMAN 43,IPA,44
Jakarta,2016,Dalam,1,SMAN 43,IPS,44
Jakarta,2016,Dalam,1,SMAN 44,IPA,53
Jakarta,2016,Dalam,1,SMAN 44,IPS,39
Jakarta,2016,Dalam,1,SMAN 45,IPA,58
Jakarta,2016,Dalam,1,SMAN 45,IPS,58
Jakarta,2016,Dalam,1,SMAN 46,IPA,58
Jakarta,2016,Dalam,1,SMAN 46,IPS,65
Jakarta,2016,Dalam,1,SMAN 47,IPA,54
Jakarta,2016,Dalam,1,SMAN 47,IPS,54
Jakarta,2016,Dalam,1,SMAN 48,IPA,71
Jakarta,2016,Dalam,1,SMAN 48,IPS,43
Jakarta,2016,Dalam,1,SMAN 49,IPA,54
Jakarta,2016,Dalam,1,SMAN 49,IPS,27
Jakarta,2016,Dalam,1,SMAN 50,IPA,44
Jakarta,2016,Dalam,1,SMAN 50,IPS,59
Jakarta,2016,Dalam,1,SMAN 51,IPA,59
Jakarta,2016,Dalam,1,SMAN 51,IPS,53
Jakarta,2016,Dalam,1,SMAN 52,IPA,45
Jakarta,2016,Dalam,1,SMAN 52,IPS,45
Jakarta,2016,Dalam,1,SMAN 53,IPA,61
Jakarta,2016,Dalam,1,SMAN 53,IPS,45
Jakarta,2016,Dalam,1,SMAN 54,IPA,56
Jakarta,2016,Dalam,1,SMAN 54,IPS,51
Jakarta,2016,Dalam,1,SMAN 55,IPA,59
Jakarta,2016,Dalam,1,SMAN 55,IPS,58
Jakarta,2016,Dalam,1,SMAN 56,IPA,46
Jakarta,2016,Dalam,1,SMAN 56,IPS,46
Jakarta,2016,Dalam,1,SMAN 56,BAHASA,16
Jakarta,2016,Dalam,1,SMAN 57,IPA,43
Jakarta,2016,Dalam,1,SMAN 57,IPS,46
Jakarta,2016,Dalam,1,SMAN 58,IPA,59
Jakarta,2016,Dalam,1,SMAN 58,IPS,59
Jakarta,2016,Dalam,1,SMAN 59,IPA,60
Jakarta,2016,Dalam,1,SMAN 59,IPS,43
Jakarta,2016,Dalam,1,SMAN 60,IPA,54
Jakarta,2016,Dalam,1,SMAN 60,IPS,56
Jakarta,2016,Dalam,1,SMAN 61,IPA,49
Jakarta,2016,Dalam,1,SMAN 61,IPS,25
Jakarta,2016,Dalam,1,SMAN 62,IPA,46
Jakarta,2016,Dalam,1,SMAN 62,IPS,46
Jakarta,2016,Dalam,1,SMAN 63,IPA,42
Jakarta,2016,Dalam,1,SMAN 63,IPS,39
Jakarta,2016,Dalam,1,SMAN 64,IPA,44
Jakarta,2016,Dalam,1,SMAN 64,IPS,57
Jakarta,2016,Dalam,1,SMAN 65,IPA,59
Jakarta,2016,Dalam,1,SMAN 65,IPS,30
Jakarta,2016,Dalam,1,SMAN 66,IPA,40
Jakarta,2016,Dalam,1,SMAN 66,IPS,50
Jakarta,2016,Dalam,1,SMAN 67,IPA,49
Jakarta,2016,Dalam,1,SMAN 67,IPS,53
Jakarta,2016,Dalam,1,SMAN 68,IPA,66
Jakarta,2016,Dalam,1,SMAN 68,IPS,39
Jakarta,2016,Dalam,1,SMAN 70,IPA,106
Jakarta,2016,Dalam,1,SMAN 70,IPS,27
Jakarta,2016,Dalam,1,SMAN 71,IPA,55
Jakarta,2016,Dalam,1,SMAN 71,IPS,56
Jakarta,2016,Dalam,1,SMAN 72,IPA,44
Jakarta,2016,Dalam,1,SMAN 72,IPS,44
Jakarta,2016,Dalam,1,SMAN 72,BAHASA,14
Jakarta,2016,Dalam,1,SMAN 73,IPA,40
Jakarta,2016,Dalam,1,SMAN 73,IPS,61
Jakarta,2016,Dalam,1,SMAN 74,IPA,46
Jakarta,2016,Dalam,1,SMAN 74,IPS,61
Jakarta,2016,Dalam,1,SMAN 75,IPA,45
Jakarta,2016,Dalam,1,SMAN 75,IPS,58
Jakarta,2016,Dalam,1,SMAN 76,IPA,44
Jakarta,2016,Dalam,1,SMAN 76,IPS,60
Jakarta,2016,Dalam,1,SMAN 77,IPA,42
Jakarta,2016,Dalam,1,SMAN 77,IPS,41
Jakarta,2016,Dalam,1,SMAN 78,IPA,113
Jakarta,2016,Dalam,1,SMAN 78,IPS,30
Jakarta,2016,Dalam,1,SMAN 78,BAHASA,16
Jakarta,2016,Dalam,1,SMAN 79,IPA,59
Jakarta,2016,Dalam,1,SMAN 79,IPS,58
Jakarta,2016,Dalam,1,SMAN 80,IPA,75
Jakarta,2016,Dalam,1,SMAN 80,IPS,45
Jakarta,2016,Dalam,1,SMAN 81,IPA,85
Jakarta,2016,Dalam,1,SMAN 81,IPS,30
Jakarta,2016,Dalam,1,SMAN 82,IPA,40
Jakarta,2016,Dalam,1,SMAN 82,IPS,40
Jakarta,2016,Dalam,1,SMAN 83,IPA,29
Jakarta,2016,Dalam,1,SMAN 83,IPS,58
Jakarta,2016,Dalam,1,SMAN 84,IPA,45
Jakarta,2016,Dalam,1,SMAN 84,IPS,45
Jakarta,2016,Dalam,1,SMAN 84,BAHASA,15
Jakarta,2016,Dalam,1,SMAN 85,IPA,57
Jakarta,2016,Dalam,1,SMAN 85,IPS,41
Jakarta,2016,Dalam,1,SMAN 86,IPA,43
Jakarta,2016,Dalam,1,SMAN 86,IPS,39
Jakarta,2016,Dalam,1,SMAN 87,IPA,42
Jakarta,2016,Dalam,1,SMAN 87,IPS,39
Jakarta,2016,Dalam,1,SMAN 88,IPA,31
Jakarta,2016,Dalam,1,SMAN 88,IPS,46
Jakarta,2016,Dalam,1,SMAN 89,IPA,41
Jakarta,2016,Dalam,1,SMAN 89,IPS,43
Jakarta,2016,Dalam,1,SMAN 90,IPA,68
Jakarta,2016,Dalam,1,SMAN 90,IPS,53
Jakarta,2016,Dalam,1,SMAN 91,IPA,57
Jakarta,2016,Dalam,1,SMAN 91,IPS,42
Jakarta,2016,Dalam,1,SMAN 92,IPA,45
Jakarta,2016,Dalam,1,SMAN 92,IPS,45
Jakarta,2016,Dalam,1,SMAN 92,BAHASA,15
Jakarta,2016,Dalam,1,SMAN 93,IPA,54
Jakarta,2016,Dalam,1,SMAN 93,IPS,35
Jakarta,2016,Dalam,1,SMAN 94,IPA,45
Jakarta,2016,Dalam,1,SMAN 94,IPS,45
Jakarta,2016,Dalam,1,SMAN 95,IPA,61
Jakarta,2016,Dalam,1,SMAN 95,IPS,61
Jakarta,2016,Dalam,1,SMAN 95,BAHASA,16
Jakarta,2016,Dalam,1,SMAN 96,IPA,57
Jakarta,2016,Dalam,1,SMAN 96,IPS,41
Jakarta,2016,Dalam,1,SMAN 97,IPA,46
Jakarta,2016,Dalam,1,SMAN 97,IPS,84
Jakarta,2016,Dalam,1,SMAN 98,IPA,74
Jakarta,2016,Dalam,1,SMAN 98,IPS,73
Jakarta,2016,Dalam,1,SMAN 99,IPA,83
Jakarta,2016,Dalam,1,SMAN 99,IPS,56
Jakarta,2016,Dalam,1,SMAN 100,IPA,46
Jakarta,2016,Dalam,1,SMAN 100,IPS,46
Jakarta,2016,Dalam,1,SMAN 101,IPA,59
Jakarta,2016,Dalam,1,SMAN 101,IPS,41
Jakarta,2016,Dalam,1,SMAN 102,IPA,60
Jakarta,2016,Dalam,1,SMAN 102,IPS,60
Jakarta,2016,Dalam,1,SMAN 103,IPA,43
Jakarta,2016,Dalam,1,SMAN 103,IPS,42
Jakarta,2016,Dalam,1,SMAN 104,IPA,75
Jakarta,2016,Dalam,1,SMAN 104,IPS,42
Jakarta,2016,Dalam,1,SMAN 105,IPA,60
Jakarta,2016,Dalam,1,SMAN 105,IPS,45
Jakarta,2016,Dalam,1,SMAN 106,IPA,44
Jakarta,2016,Dalam,1,SMAN 106,IPS,59
Jakarta,2016,Dalam,1,SMAN 107,IPA,44
Jakarta,2016,Dalam,1,SMAN 107,IPS,59
Jakarta,2016,Dalam,1,SMAN 108,IPA,46
Jakarta,2016,Dalam,1,SMAN 108,IPS,31
Jakarta,2016,Dalam,1,SMAN 109,IPA,56
Jakarta,2016,Dalam,1,SMAN 109,IPS,42
Jakarta,2016,Dalam,1,SMAN 110,IPA,29
Jakarta,2016,Dalam,1,SMAN 110,IPS,71
Jakarta,2016,Dalam,1,SMAN 110,BAHASA,15
Jakarta,2016,Dalam,1,SMAN 111,IPA,29
Jakarta,2016,Dalam,1,SMAN 111,IPS,44
Jakarta,2016,Dalam,1,SMAN 112,IPA,64
Jakarta,2016,Dalam,1,SMAN 112,IPS,25
Jakarta,2016,Dalam,1,SMAN 113,IPA,74
Jakarta,2016,Dalam,1,SMAN 113,IPS,57
Jakarta,2016,Dalam,1,SMAN 113,BAHASA,15
Jakarta,2016,Dalam,1,SMAN 114,IPA,31
Jakarta,2016,Dalam,1,SMAN 114,IPS,61
Jakarta,2016,Dalam,1,SMAN 115,IPA,46
Jakarta,2016,Dalam,1,SMAN 115,IPS,46
Jakarta,2016,Dalam,2,SMAN 1,IPA,82
Jakarta,2016,Dalam,2,SMAN 1,IPS,83
Jakarta,2016,Dalam,2,SMAN 2,IPA,59
Jakarta,2016,Dalam,2,SMAN 2,IPS,60
Jakarta,2016,Dalam,2,SMAN 3,IPA,103
Jakarta,2016,Dalam,2,SMAN 3,IPS,79
Jakarta,2016,Dalam,2,SMAN 4,IPA,61
Jakarta,2016,Dalam,2,SMAN 4,IPS,41
Jakarta,2016,Dalam,2,SMAN 4,BAHASA,22
Jakarta,2016,Dalam,2,SMAN 5,IPA,81
Jakarta,2016,Dalam,2,SMAN 5,IPS,80
Jakarta,2016,Dalam,2,SMAN 6,IPA,99
Jakarta,2016,Dalam,2,SMAN 6,IPS,80
Jakarta,2016,Dalam,2,SMAN 7,IPA,76
Jakarta,2016,Dalam,2,SMAN 7,IPS,58
Jakarta,2016,Dalam,2,SMAN 8,IPA,173
Jakarta,2016,Dalam,2,SMAN 8,IPS,19
Jakarta,2016,Dalam,2,SMAN 9,IPA,77
Jakarta,2016,Dalam,2,SMAN 9,IPS,57
Jakarta,2016,Dalam,2,SMAN 10,IPA,43
Jakarta,2016,Dalam,2,SMAN 10,IPS,55
Jakarta,2016,Dalam,2,SMAN 11,IPA,60
Jakarta,2016,Dalam,2,SMAN 11,IPS,56
Jakarta,2016,Dalam,2,SMAN 12,IPA,59
Jakarta,2016,Dalam,2,SMAN 12,IPS,57
Jakarta,2016,Dalam,2,SMAN 13,IPA,117
