Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Indikator,Nilai
Jakarta,2018,Dalam,2,SMAN 59,IPS,Rata-rata,69.11
Jakarta,2018,Dalam,2,SMAN 60,IPA,Terendah,73.63
Jakarta,2018,Dalam,2,SMAN 60,IPA,Tertinggi,80.5
Jakarta,2018,Dalam,2,SMAN 60,IPA,Rata-rata,75.2
Jakarta,2018,Dalam,2,SMAN 60,IPS,Terendah,70.75
Jakarta,2018,Dalam,2,SMAN 60,IPS,Tertinggi,76.38
Jakarta,2018,Dalam,2,SMAN 60,IPS,Rata-rata,72.06
Jakarta,2018,Dalam,2,SMAN 61,IPA,Terendah,86.75
Jakarta,2018,Dalam,2,SMAN 61,IPA,Tertinggi,93.88
Jakarta,2018,Dalam,2,SMAN 61,IPA,Rata-rata,88.37
Jakarta,2018,Dalam,2,SMAN 61,IPS,Terendah,82.5
Jakarta,2018,Dalam,2,SMAN 61,IPS,Tertinggi,91.63
Jakarta,2018,Dalam,2,SMAN 61,IPS,Rata-rata,84.73
Jakarta,2018,Dalam,2,SMAN 62,IPA,Terendah,72.88
Jakarta,2018,Dalam,2,SMAN 62,IPA,Tertinggi,82.38
Jakarta,2018,Dalam,2,SMAN 62,IPA,Rata-rata,75.01
Jakarta,2018,Dalam,2,SMAN 62,IPS,Terendah,70.5
Jakarta,2018,Dalam,2,SMAN 62,IPS,Tertinggi,80.25
Jakarta,2018,Dalam,2,SMAN 62,IPS,Rata-rata,72.3
Jakarta,2018,Dalam,2,SMAN 63,IPA,Terendah,67.88
Jakarta,2018,Dalam,2,SMAN 63,IPA,Tertinggi,89.5
Jakarta,2018,Dalam,2,SMAN 63,IPA,Rata-rata,72
Jakarta,2018,Dalam,2,SMAN 63,IPS,Terendah,67.25
Jakarta,2018,Dalam,2,SMAN 63,IPS,Tertinggi,81.75
Jakarta,2018,Dalam,2,SMAN 63,IPS,Rata-rata,69.86
Jakarta,2018,Dalam,2,SMAN 64,IPA,Terendah,70.5
Jakarta,2018,Dalam,2,SMAN 64,IPA,Tertinggi,79.75
Jakarta,2018,Dalam,2,SMAN 64,IPA,Rata-rata,71.97
Jakarta,2018,Dalam,2,SMAN 64,IPS,Terendah,68.75
Jakarta,2018,Dalam,2,SMAN 64,IPS,Tertinggi,76
Jakarta,2018,Dalam,2,SMAN 64,IPS,Rata-rata,69.99
Jakarta,2018,Dalam,2,SMAN 65,IPA,Terendah,80.38
Jakarta,2018,Dalam,2,SMAN 65,IPA,Tertinggi,91.75
Jakarta,2018,Dalam,2,SMAN 65,IPA,Rata-rata,83.11
Jakarta,2018,Dalam,2,SMAN 65,IPS,Terendah,78.5
Jakarta,2018,Dalam,2,SMAN 65,IPS,Tertinggi,84.38
Jakarta,2018,Dalam,2,SMAN 65,IPS,Rata-rata,79.95
Jakarta,2018,Dalam,2,SMAN 66,IPA,Terendah,76.5
Jakarta,2018,Dalam,2,SMAN 66,IPA,Tertinggi,85.88
Jakarta,2018,Dalam,2,SMAN 66,IPA,Rata-rata,79.31
Jakarta,2018,Dalam,2,SMAN 66,IPS,Terendah,74.88
Jakarta,2018,Dalam,2,SMAN 66,IPS,Tertinggi,84
Jakarta,2018,Dalam,2,SMAN 66,IPS,Rata-rata,77.11
Jakarta,2018,Dalam,2,SMAN 67,IPA,Terendah,75.5
Jakarta,2018,Dalam,2,SMAN 67,IPA,Tertinggi,87.5
Jakarta,2018,Dalam,2,SMAN 67,IPA,Rata-rata,79.53
Jakarta,2018,Dalam,2,SMAN 67,IPS,Terendah,69.88
Jakarta,2018,Dalam,2,SMAN 67,IPS,Tertinggi,81.13
Jakarta,2018,Dalam,2,SMAN 67,IPS,Rata-rata,72.21
Jakarta,2018,Dalam,2,SMAN 68,IPA,Terendah,87.5
Jakarta,2018,Dalam,2,SMAN 68,IPA,Tertinggi,95
Jakarta,2018,Dalam,2,SMAN 68,IPA,Rata-rata,89.51
Jakarta,2018,Dalam,2,SMAN 68,IPS,Terendah,80.13
Jakarta,2018,Dalam,2,SMAN 68,IPS,Tertinggi,89.25
Jakarta,2018,Dalam,2,SMAN 68,IPS,Rata-rata,84.25
Jakarta,2018,Dalam,2,SMAN 70,IPA,Terendah,80.88
Jakarta,2018,Dalam,2,SMAN 70,IPA,Tertinggi,91.75
Jakarta,2018,Dalam,2,SMAN 70,IPA,Rata-rata,84.19
Jakarta,2018,Dalam,2,SMAN 70,IPS,Terendah,77.88
Jakarta,2018,Dalam,2,SMAN 70,IPS,Tertinggi,88
Jakarta,2018,Dalam,2,SMAN 70,IPS,Rata-rata,80.55
Jakarta,2018,Dalam,2,SMAN 71,IPA,Terendah,83.75
Jakarta,2018,Dalam,2,SMAN 71,IPA,Tertinggi,89.25
Jakarta,2018,Dalam,2,SMAN 71,IPA,Rata-rata,85.36
Jakarta,2018,Dalam,2,SMAN 71,IPS,Terendah,76.5
Jakarta,2018,Dalam,2,SMAN 71,IPS,Tertinggi,85.88
Jakarta,2018,Dalam,2,SMAN 71,IPS,Rata-rata,79.35
Jakarta,2018,Dalam,2,SMAN 72,IPA,Terendah,62.5
Jakarta,2018,Dalam,2,SMAN 72,IPA,Tertinggi,73.5
Jakarta,2018,Dalam,2,SMAN 72,IPA,Rata-rata,66.14
Jakarta,2018,Dalam,2,SMAN 72,IPS,Terendah,61.75
Jakarta,2018,Dalam,2,SMAN 72,IPS,Tertinggi,66.63
Jakarta,2018,Dalam,2,SMAN 72,IPS,Rata-rata,62.86
Jakarta,2018,Dalam,2,SMAN 72,BAHASA,Terendah,60.63
Jakarta,2018,Dalam,2,SMAN 72,BAHASA,Tertinggi,61.5
Jakarta,2018,Dalam,2,SMAN 72,BAHASA,Rata-rata,60.99
Jakarta,2018,Dalam,2,SMAN 73,IPA,Terendah,59.25
Jakarta,2018,Dalam,2,SMAN 73,IPA,Tertinggi,69
Jakarta,2018,Dalam,2,SMAN 73,IPA,Rata-rata,61.6
Jakarta,2018,Dalam,2,SMAN 73,IPS,Terendah,59.25
Jakarta,2018,Dalam,2,SMAN 73,IPS,Tertinggi,65.88
Jakarta,2018,Dalam,2,SMAN 73,IPS,Rata-rata,61
Jakarta,2018,Dalam,2,SMAN 74,IPA,Terendah,66.75
Jakarta,2018,Dalam,2,SMAN 74,IPA,Tertinggi,75.63
Jakarta,2018,Dalam,2,SMAN 74,IPA,Rata-rata,68.2
Jakarta,2018,Dalam,2,SMAN 74,IPS,Terendah,65.75
Jakarta,2018,Dalam,2,SMAN 74,IPS,Tertinggi,69
Jakarta,2018,Dalam,2,SMAN 74,IPS,Rata-rata,67.09
Jakarta,2018,Dalam,2,SMAN 75,IPA,Terendah,63.38
Jakarta,2018,Dalam,2,SMAN 75,IPA,Tertinggi,76.75
Jakarta,2018,Dalam,2,SMAN 75,IPA,Rata-rata,66.5
Jakarta,2018,Dalam,2,SMAN 75,IPS,Terendah,61.38
Jakarta,2018,Dalam,2,SMAN 75,IPS,Tertinggi,70.63
Jakarta,2018,Dalam,2,SMAN 75,IPS,Rata-rata,63.69
Jakarta,2018,Dalam,2,SMAN 76,IPA,Terendah,63.13
Jakarta,2018,Dalam,2,SMAN 76,IPA,Tertinggi,78.63
Jakarta,2018,Dalam,2,SMAN 76,IPA,Rata-rata,64.99
Jakarta,2018,Dalam,2,SMAN 76,IPS,Terendah,63.38
Jakarta,2018,Dalam,2,SMAN 76,IPS,Tertinggi,67.25
Jakarta,2018,Dalam,2,SMAN 76,IPS,Rata-rata,64.09
Jakarta,2018,Dalam,2,SMAN 77,IPA,Terendah,82.63
Jakarta,2018,Dalam,2,SMAN 77,IPA,Tertinggi,89.63
Jakarta,2018,Dalam,2,SMAN 77,IPA,Rata-rata,84.93
Jakarta,2018,Dalam,2,SMAN 77,IPS,Terendah,74
Jakarta,2018,Dalam,2,SMAN 77,IPS,Tertinggi,80.75
Jakarta,2018,Dalam,2,SMAN 77,IPS,Rata-rata,76.25
Jakarta,2018,Dalam,2,SMAN 78,IPA,Terendah,86
Jakarta,2018,Dalam,2,SMAN 78,IPA,Tertinggi,95.88
Jakarta,2018,Dalam,2,SMAN 78,IPA,Rata-rata,89.08
Jakarta,2018,Dalam,2,SMAN 78,IPS,Terendah,83.25
Jakarta,2018,Dalam,2,SMAN 78,IPS,Tertinggi,92.13
Jakarta,2018,Dalam,2,SMAN 78,IPS,Rata-rata,85.03
Jakarta,2018,Dalam,2,SMAN 78,BAHASA,Terendah,80.38
Jakarta,2018,Dalam,2,SMAN 78,BAHASA,Tertinggi,83.63
Jakarta,2018,Dalam,2,SMAN 78,BAHASA,Rata-rata,81.73
Jakarta,2018,Dalam,2,SMAN 79,IPA,Terendah,66.13
Jakarta,2018,Dalam,2,SMAN 79,IPA,Tertinggi,73.38
Jakarta,2018,Dalam,2,SMAN 79,IPA,Rata-rata,68.24
Jakarta,2018,Dalam,2,SMAN 79,IPS,Terendah,65.38
Jakarta,2018,Dalam,2,SMAN 79,IPS,Tertinggi,71.5
Jakarta,2018,Dalam,2,SMAN 79,IPS,Rata-rata,67.1
Jakarta,2018,Dalam,2,SMAN 80,IPA,Terendah,71.88
Jakarta,2018,Dalam,2,SMAN 80,IPA,Tertinggi,81.5
Jakarta,2018,Dalam,2,SMAN 80,IPA,Rata-rata,76.04
Jakarta,2018,Dalam,2,SMAN 80,IPS,Terendah,63.38
Jakarta,2018,Dalam,2,SMAN 80,IPS,Tertinggi,75
Jakarta,2018,Dalam,2,SMAN 80,IPS,Rata-rata,68.73
Jakarta,2018,Dalam,2,SMAN 81,IPA,Terendah,87.75
Jakarta,2018,Dalam,2,SMAN 81,IPA,Tertinggi,93.88
Jakarta,2018,Dalam,2,SMAN 81,IPA,Rata-rata,89.57
Jakarta,2018,Dalam,2,SMAN 81,IPS,Terendah,83.63
Jakarta,2018,Dalam,2,SMAN 81,IPS,Tertinggi,88.38
Jakarta,2018,Dalam,2,SMAN 81,IPS,Rata-rata,85.41
Jakarta,2018,Dalam,2,SMAN 82,IPA,Terendah,69
Jakarta,2018,Dalam,2,SMAN 82,IPA,Tertinggi,86.5
Jakarta,2018,Dalam,2,SMAN 82,IPA,Rata-rata,71.84
Jakarta,2018,Dalam,2,SMAN 82,IPS,Terendah,68
Jakarta,2018,Dalam,2,SMAN 82,IPS,Tertinggi,74.63
Jakarta,2018,Dalam,2,SMAN 82,IPS,Rata-rata,69.95
Jakarta,2018,Dalam,2,SMAN 83,IPA,Terendah,60.75
Jakarta,2018,Dalam,2,SMAN 83,IPA,Tertinggi,66.25
Jakarta,2018,Dalam,2,SMAN 83,IPA,Rata-rata,61.92
Jakarta,2018,Dalam,2,SMAN 83,IPS,Terendah,60.38
Jakarta,2018,Dalam,2,SMAN 83,IPS,Tertinggi,62.38
Jakarta,2018,Dalam,2,SMAN 83,IPS,Rata-rata,61.07
Jakarta,2018,Dalam,2,SMAN 84,IPA,Terendah,72.25
Jakarta,2018,Dalam,2,SMAN 84,IPA,Tertinggi,85.38
Jakarta,2018,Dalam,2,SMAN 84,IPA,Rata-rata,75.75
Jakarta,2018,Dalam,2,SMAN 84,IPS,Terendah,67.5
Jakarta,2018,Dalam,2,SMAN 84,IPS,Tertinggi,79.75
Jakarta,2018,Dalam,2,SMAN 84,IPS,Rata-rata,70.4
Jakarta,2018,Dalam,2,SMAN 84,BAHASA,Terendah,64.5
Jakarta,2018,Dalam,2,SMAN 84,BAHASA,Tertinggi,70.13
Jakarta,2018,Dalam,2,SMAN 84,BAHASA,Rata-rata,66.68
Jakarta,2018,Dalam,2,SMAN 85,IPA,Terendah,69.5
Jakarta,2018,Dalam,2,SMAN 85,IPA,Tertinggi,80.63
Jakarta,2018,Dalam,2,SMAN 85,IPA,Rata-rata,73.02
Jakarta,2018,Dalam,2,SMAN 85,IPS,Terendah,67.25
Jakarta,2018,Dalam,2,SMAN 85,IPS,Tertinggi,77.5
Jakarta,2018,Dalam,2,SMAN 85,IPS,Rata-rata,70.4
Jakarta,2018,Dalam,2,SMAN 86,IPA,Terendah,65.63
Jakarta,2018,Dalam,2,SMAN 86,IPA,Tertinggi,75
Jakarta,2018,Dalam,2,SMAN 86,IPA,Rata-rata,67.89
Jakarta,2018,Dalam,2,SMAN 86,IPS,Terendah,66.63
Jakarta,2018,Dalam,2,SMAN 86,IPS,Tertinggi,76.5
Jakarta,2018,Dalam,2,SMAN 86,IPS,Rata-rata,68.41
Jakarta,2018,Dalam,2,SMAN 87,IPA,Terendah,67.38
Jakarta,2018,Dalam,2,SMAN 87,IPA,Tertinggi,83.38
Jakarta,2018,Dalam,2,SMAN 87,IPA,Rata-rata,71.25
Jakarta,2018,Dalam,2,SMAN 87,IPS,Terendah,66.88
Jakarta,2018,Dalam,2,SMAN 87,IPS,Tertinggi,76.25
Jakarta,2018,Dalam,2,SMAN 87,IPS,Rata-rata,69.92
Jakarta,2018,Dalam,2,SMAN 88,IPA,Terendah,70.38
Jakarta,2018,Dalam,2,SMAN 88,IPA,Tertinggi,76.5
Jakarta,2018,Dalam,2,SMAN 88,IPA,Rata-rata,71.33
Jakarta,2018,Dalam,2,SMAN 88,IPS,Terendah,68.88
Jakarta,2018,Dalam,2,SMAN 88,IPS,Tertinggi,72.63
Jakarta,2018,Dalam,2,SMAN 88,IPS,Rata-rata,70.01
Jakarta,2018,Dalam,2,SMAN 89,IPA,Terendah,64.63
Jakarta,2018,Dalam,2,SMAN 89,IPA,Tertinggi,89.38
Jakarta,2018,Dalam,2,SMAN 89,IPA,Rata-rata,71.74
Jakarta,2018,Dalam,2,SMAN 89,IPS,Terendah,62.75
Jakarta,2018,Dalam,2,SMAN 89,IPS,Tertinggi,79
Jakarta,2018,Dalam,2,SMAN 89,IPS,Rata-rata,65.23
Jakarta,2018,Dalam,2,SMAN 90,IPA,Terendah,77.13
Jakarta,2018,Dalam,2,SMAN 90,IPA,Tertinggi,89.25
Jakarta,2018,Dalam,2,SMAN 90,IPA,Rata-rata,82.24
Jakarta,2018,Dalam,2,SMAN 90,IPS,Terendah,70.88
Jakarta,2018,Dalam,2,SMAN 90,IPS,Tertinggi,85.25
Jakarta,2018,Dalam,2,SMAN 90,IPS,Rata-rata,74.7
Jakarta,2018,Dalam,2,SMAN 91,IPA,Terendah,79.88
Jakarta,2018,Dalam,2,SMAN 91,IPA,Tertinggi,86.38
Jakarta,2018,Dalam,2,SMAN 91,IPA,Rata-rata,81.89
Jakarta,2018,Dalam,2,SMAN 91,IPS,Terendah,71.75
Jakarta,2018,Dalam,2,SMAN 91,IPS,Tertinggi,83.25
Jakarta,2018,Dalam,2,SMAN 91,IPS,Rata-rata,74.9
Jakarta,2018,Dalam,2,SMAN 92,IPA,Terendah,61.75
Jakarta,2018,Dalam,2,SMAN 92,IPA,Tertinggi,77.25
Jakarta,2018,Dalam,2,SMAN 92,IPA,Rata-rata,64.29
Jakarta,2018,Dalam,2,SMAN 92,IPS,Terendah,61
Jakarta,2018,Dalam,2,SMAN 92,IPS,Tertinggi,65.63
Jakarta,2018,Dalam,2,SMAN 92,IPS,Rata-rata,62.3
Jakarta,2018,Dalam,2,SMAN 92,BAHASA,Terendah,59.25
Jakarta,2018,Dalam,2,SMAN 92,BAHASA,Tertinggi,65.38
Jakarta,2018,Dalam,2,SMAN 92,BAHASA,Rata-rata,60.93
Jakarta,2018,Dalam,2,SMAN 93,IPA,Terendah,69.38
Jakarta,2018,Dalam,2,SMAN 93,IPA,Tertinggi,84
Jakarta,2018,Dalam,2,SMAN 93,IPA,Rata-rata,71.21
Jakarta,2018,Dalam,2,SMAN 93,IPS,Terendah,69.25
Jakarta,2018,Dalam,2,SMAN 93,IPS,Tertinggi,73.13
Jakarta,2018,Dalam,2,SMAN 93,IPS,Rata-rata,70.25
Jakarta,2018,Dalam,2,SMAN 94,IPA,Terendah,65.25
Jakarta,2018,Dalam,2,SMAN 94,IPA,Tertinggi,85.63
Jakarta,2018,Dalam,2,SMAN 94,IPA,Rata-rata,70.6
Jakarta,2018,Dalam,2,SMAN 94,IPS,Terendah,65.38
Jakarta,2018,Dalam,2,SMAN 94,IPS,Tertinggi,74
Jakarta,2018,Dalam,2,SMAN 94,IPS,Rata-rata,67.62
Jakarta,2018,Dalam,2,SMAN 95,IPA,Terendah,64.5
Jakarta,2018,Dalam,2,SMAN 95,IPA,Tertinggi,75
Jakarta,2018,Dalam,2,SMAN 95,IPA,Rata-rata,67.81
Jakarta,2018,Dalam,2,SMAN 95,IPS,Terendah,64.88
Jakarta,2018,Dalam,2,SMAN 95,IPS,Tertinggi,75.25
Jakarta,2018,Dalam,2,SMAN 95,IPS,Rata-rata,67.16
Jakarta,2018,Dalam,2,SMAN 95,BAHASA,Terendah,64.13
Jakarta,2018,Dalam,2,SMAN 95,BAHASA,Tertinggi,66.75
Jakarta,2018,Dalam,2,SMAN 95,BAHASA,Rata-rata,64.88
Jakarta,2018,Dalam,2,SMAN 96,IPA,Terendah,63.63
Jakarta,2018,Dalam,2,SMAN 96,IPA,Tertinggi,80.13
Jakarta,2018,Dalam,2,SMAN 96,IPA,Rata-rata,66.11
Jakarta,2018,Dalam,2,SMAN 96,IPS,Terendah,63.5
Jakarta,2018,Dalam,2,SMAN 96,IPS,Tertinggi,77.5
Jakarta,2018,Dalam,2,SMAN 96,IPS,Rata-rata,65.32
Jakarta,2018,Dalam,2,SMAN 97,IPA,Terendah,75.38
Jakarta,2018,Dalam,2,SMAN 97,IPA,Tertinggi,85.25
Jakarta,2018,Dalam,2,SMAN 97,IPA,Rata-rata,76.98
Jakarta,2018,Dalam,2,SMAN 97,IPS,Terendah,73
Jakarta,2018,Dalam,2,SMAN 97,IPS,Tertinggi,79.13
Jakarta,2018,Dalam,2,SMAN 97,IPS,Rata-rata,74.52
Jakarta,2018,Dalam,2,SMAN 98,IPA,Terendah,72.75
Jakarta,2018,Dalam,2,SMAN 98,IPA,Tertinggi,84.25
Jakarta,2018,Dalam,2,SMAN 98,IPA,Rata-rata,76.32
Jakarta,2018,Dalam,2,SMAN 98,IPS,Terendah,70.88
Jakarta,2018,Dalam,2,SMAN 98,IPS,Tertinggi,77.38
Jakarta,2018,Dalam,2,SMAN 98,IPS,Rata-rata,72.58
Jakarta,2018,Dalam,2,SMAN 99,IPA,Terendah,80.25
Jakarta,2018,Dalam,2,SMAN 99,IPA,Tertinggi,89.13
Jakarta,2018,Dalam,2,SMAN 99,IPA,Rata-rata,82.44
Jakarta,2018,Dalam,2,SMAN 99,IPS,Terendah,73
Jakarta,2018,Dalam,2,SMAN 99,IPS,Tertinggi,87.5
Jakarta,2018,Dalam,2,SMAN 99,IPS,Rata-rata,76.96
Jakarta,2018,Dalam,2,SMAN 100,IPA,Terendah,66.5
Jakarta,2018,Dalam,2,SMAN 100,IPA,Tertinggi,75.88
Jakarta,2018,Dalam,2,SMAN 100,IPA,Rata-rata,67.68
Jakarta,2018,Dalam,2,SMAN 100,IPS,Terendah,66.38
Jakarta,2018,Dalam,2,SMAN 100,IPS,Tertinggi,69.88
Jakarta,2018,Dalam,2,SMAN 100,IPS,Rata-rata,67.12
Jakarta,2018,Dalam,2,SMAN 101,IPA,Terendah,64.38
Jakarta,2018,Dalam,2,SMAN 101,IPA,Tertinggi,76.25
Jakarta,2018,Dalam,2,SMAN 101,IPA,Rata-rata,66.86
Jakarta,2018,Dalam,2,SMAN 101,IPS,Terendah,64
Jakarta,2018,Dalam,2,SMAN 101,IPS,Tertinggi,74.38
Jakarta,2018,Dalam,2,SMAN 101,IPS,Rata-rata,66.29
Jakarta,2018,Dalam,2,SMAN 102,IPA,Terendah,62.38
Jakarta,2018,Dalam,2,SMAN 102,IPA,Tertinggi,72.88
Jakarta,2018,Dalam,2,SMAN 102,IPA,Rata-rata,63.84
Jakarta,2018,Dalam,2,SMAN 102,IPS,Terendah,62.25
Jakarta,2018,Dalam,2,SMAN 102,IPS,Tertinggi,67.5
Jakarta,2018,Dalam,2,SMAN 102,IPS,Rata-rata,63.26
Jakarta,2018,Dalam,2,SMAN 103,IPA,Terendah,80.38
Jakarta,2018,Dalam,2,SMAN 103,IPA,Tertinggi,84.38
Jakarta,2018,Dalam,2,SMAN 103,IPA,Rata-rata,82.25
Jakarta,2018,Dalam,2,SMAN 103,IPS,Terendah,69.13
Jakarta,2018,Dalam,2,SMAN 103,IPS,Tertinggi,77.13
Jakarta,2018,Dalam,2,SMAN 103,IPS,Rata-rata,72.35
Jakarta,2018,Dalam,2,SMAN 104,IPA,Terendah,70.63
Jakarta,2018,Dalam,2,SMAN 104,IPA,Tertinggi,75.75
Jakarta,2018,Dalam,2,SMAN 104,IPA,Rata-rata,72.83
Jakarta,2018,Dalam,2,SMAN 104,IPS,Terendah,69.88
Jakarta,2018,Dalam,2,SMAN 104,IPS,Tertinggi,74
Jakarta,2018,Dalam,2,SMAN 104,IPS,Rata-rata,71.17
Jakarta,2018,Dalam,2,SMAN 105,IPA,Terendah,72
Jakarta,2018,Dalam,2,SMAN 105,IPA,Tertinggi,80.5
Jakarta,2018,Dalam,2,SMAN 105,IPA,Rata-rata,73.71
Jakarta,2018,Dalam,2,SMAN 105,IPS,Terendah,70.25
Jakarta,2018,Dalam,2,SMAN 105,IPS,Tertinggi,76.13
Jakarta,2018,Dalam,2,SMAN 105,IPS,Rata-rata,71.68
Jakarta,2018,Dalam,2,SMAN 106,IPA,Terendah,71.13
Jakarta,2018,Dalam,2,SMAN 106,IPA,Tertinggi,81.25
Jakarta,2018,Dalam,2,SMAN 106,IPA,Rata-rata,72.96
Jakarta,2018,Dalam,2,SMAN 106,IPS,Terendah,69.25
Jakarta,2018,Dalam,2,SMAN 106,IPS,Tertinggi,72.88
Jakarta,2018,Dalam,2,SMAN 106,IPS,Rata-rata,70.55
Jakarta,2018,Dalam,2,SMAN 107,IPA,Terendah,65.25
Jakarta,2018,Dalam,2,SMAN 107,IPA,Tertinggi,79.25
Jakarta,2018,Dalam,2,SMAN 107,IPA,Rata-rata,67.19
Jakarta,2018,Dalam,2,SMAN 107,IPS,Terendah,65.25
Jakarta,2018,Dalam,2,SMAN 107,IPS,Tertinggi,68.38
Jakarta,2018,Dalam,2,SMAN 107,IPS,Rata-rata,66.34
Jakarta,2018,Dalam,2,SMAN 108,IPA,Terendah,64.63
Jakarta,2018,Dalam,2,SMAN 108,IPA,Tertinggi,66.75
Jakarta,2018,Dalam,2,SMAN 108,IPA,Rata-rata,65.31
Jakarta,2018,Dalam,2,SMAN 108,IPS,Terendah,64.63
Jakarta,2018,Dalam,2,SMAN 108,IPS,Tertinggi,69.38
Jakarta,2018,Dalam,2,SMAN 108,IPS,Rata-rata,65.39
Jakarta,2018,Dalam,2,SMAN 109,IPA,Terendah,75.75
Jakarta,2018,Dalam,2,SMAN 109,IPA,Tertinggi,85.88
Jakarta,2018,Dalam,2,SMAN 109,IPA,Rata-rata,77.92
Jakarta,2018,Dalam,2,SMAN 109,IPS,Terendah,74.25
Jakarta,2018,Dalam,2,SMAN 109,IPS,Tertinggi,78
Jakarta,2018,Dalam,2,SMAN 109,IPS,Rata-rata,75.65
Jakarta,2018,Dalam,2,SMAN 110,IPA,Terendah,65
Jakarta,2018,Dalam,2,SMAN 110,IPA,Tertinggi,79.13
Jakarta,2018,Dalam,2,SMAN 110,IPA,Rata-rata,68.29
Jakarta,2018,Dalam,2,SMAN 110,IPS,Terendah,63
Jakarta,2018,Dalam,2,SMAN 110,IPS,Tertinggi,68.25
Jakarta,2018,Dalam,2,SMAN 110,IPS,Rata-rata,64.93
Jakarta,2018,Dalam,2,SMAN 110,BAHASA,Terendah,61.88
Jakarta,2018,Dalam,2,SMAN 110,BAHASA,Tertinggi,64.88
Jakarta,2018,Dalam,2,SMAN 110,BAHASA,Rata-rata,63.16
Jakarta,2018,Dalam,2,SMAN 111,IPA,Terendah,61.25
Jakarta,2018,Dalam,2,SMAN 111,IPA,Tertinggi,71.5
Jakarta,2018,Dalam,2,SMAN 111,IPA,Rata-rata,65.64
Jakarta,2018,Dalam,2,SMAN 111,IPS,Terendah,59.5
Jakarta,2018,Dalam,2,SMAN 111,IPS,Tertinggi,71
Jakarta,2018,Dalam,2,SMAN 111,IPS,Rata-rata,61.36
Jakarta,2018,Dalam,2,SMAN 112,IPA,Terendah,75
Jakarta,2018,Dalam,2,SMAN 112,IPA,Tertinggi,84.63
Jakarta,2018,Dalam,2,SMAN 112,IPA,Rata-rata,77.86
Jakarta,2018,Dalam,2,SMAN 112,IPS,Terendah,73.63
Jakarta,2018,Dalam,2,SMAN 112,IPS,Tertinggi,78.25
Jakarta,2018,Dalam,2,SMAN 112,IPS,Rata-rata,75.58
Jakarta,2018,Dalam,2,SMAN 113,IPA,Terendah,70.88
Jakarta,2018,Dalam,2,SMAN 113,IPA,Tertinggi,82.88
Jakarta,2018,Dalam,2,SMAN 113,IPA,Rata-rata,74.09
Jakarta,2018,Dalam,2,SMAN 113,IPS,Terendah,68.5
Jakarta,2018,Dalam,2,SMAN 113,IPS,Tertinggi,84
Jakarta,2018,Dalam,2,SMAN 113,IPS,Rata-rata,71.14
Jakarta,2018,Dalam,2,SMAN 113,BAHASA,Terendah,67.5
Jakarta,2018,Dalam,2,SMAN 113,BAHASA,Tertinggi,73
Jakarta,2018,Dalam,2,SMAN 113,BAHASA,Rata-rata,68.39
Jakarta,2018,Dalam,2,SMAN 114,IPA,Terendah,59.13
Jakarta,2018,Dalam,2,SMAN 114,IPA,Tertinggi,66
Jakarta,2018,Dalam,2,SMAN 114,IPA,Rata-rata,60.86
Jakarta,2018,Dalam,2,SMAN 114,IPS,Terendah,59
Jakarta,2018,Dalam,2,SMAN 114,IPS,Tertinggi,63.63
Jakarta,2018,Dalam,2,SMAN 114,IPS,Rata-rata,59.96
Jakarta,2018,Dalam,2,SMAN 115,IPA,Terendah,59.75
Jakarta,2018,Dalam,2,SMAN 115,IPA,Tertinggi,89.38
Jakarta,2018,Dalam,2,SMAN 115,IPA,Rata-rata,61.92
Jakarta,2018,Dalam,2,SMAN 115,IPS,Terendah,59.5
Jakarta,2018,Dalam,2,SMAN 115,IPS,Tertinggi,74.5
Jakarta,2018,Dalam,2,SMAN 115,IPS,Rata-rata,61.24
Jakarta,2018,Luar,-,SMAN 1,IPA,Terendah,82.13
Jakarta,2018,Luar,-,SMAN 1,IPA,Tertinggi,87.25
Jakarta,2018,Luar,-,SMAN 1,IPA,Rata-rata,84.36
Jakarta,2018,Luar,-,SMAN 1,IPS,Terendah,78.75
Jakarta,2018,Luar,-,SMAN 1,IPS,Tertinggi,80.25
Jakarta,2018,Luar,-,SMAN 1,IPS,Rata-rata,79.45
Jakarta,2018,Luar,-,SMAN 2,IPA,Terendah,88.88
Jakarta,2018,Luar,-,SMAN 2,IPA,Tertinggi,90.38
Jakarta,2018,Luar,-,SMAN 2,IPA,Rata-rata,89.71
Jakarta,2018,Luar,-,SMAN 2,IPS,Terendah,78.88
Jakarta,2018,Luar,-,SMAN 2,IPS,Tertinggi,88.38
Jakarta,2018,Luar,-,SMAN 2,IPS,Rata-rata,84.03
Jakarta,2018,Luar,-,SMAN 3,IPA,Terendah,85.13
Jakarta,2018,Luar,-,SMAN 3,IPA,Tertinggi,88.5
Jakarta,2018,Luar,-,SMAN 3,IPA,Rata-rata,86.13
Jakarta,2018,Luar,-,SMAN 3,IPS,Terendah,79.88
Jakarta,2018,Luar,-,SMAN 3,IPS,Tertinggi,81.63
Jakarta,2018,Luar,-,SMAN 3,IPS,Rata-rata,80.83
Jakarta,2018,Luar,-,SMAN 4,IPA,Terendah,77.13
Jakarta,2018,Luar,-,SMAN 4,IPA,Tertinggi,83.38
Jakarta,2018,Luar,-,SMAN 4,IPA,Rata-rata,79.63
Jakarta,2018,Luar,-,SMAN 4,IPS,Terendah,75.63
Jakarta,2018,Luar,-,SMAN 4,IPS,Tertinggi,77.75
